rank,corpus_lemma,count,per_million,source_id
3832,а-ба́н,276,25.6,SRC-010
3833,а-бригади́р,276,25.6,SRC-010
3834,а-зы·р:ҳа-ра́,276,25.6,SRC-010
3835,а-р:иа́аи-ра,276,25.6,SRC-010
3836,а-ра́иком,276,25.6,SRC-010
3837,а-ҭа·ба-ра́,276,25.6,SRC-010
3838,а-ҭа́·м-заа-ра,276,25.6,SRC-010
3839,а́-ла·ҳәа-заа-ра,276,25.6,SRC-010
3840,а́-р:ҵәи-ра,276,25.6,SRC-010
3841,а-баагәа́ра,275,25.5,SRC-010
3842,а-гәжәа́жәа-ра,275,25.5,SRC-010
3843,а-гәырҧса́,275,25.5,SRC-010
3844,а-на́в·с-ра,275,25.5,SRC-010
3845,а-џьаба-ра́,275,25.5,SRC-010
3846,а-ҟәны́-заа-ра,275,25.5,SRC-010
3847,а-ҟәы́шра,275,25.5,SRC-010
3848,а-ҧсҟы́,275,25.5,SRC-010
3849,а-ҳаҭгәы́н,275,25.5,SRC-010
3850,а́-ла·р:гыла-ра,275,25.5,SRC-010
3851,а́-м·на·х-ра,275,25.5,SRC-010
3852,а́-чча,275,25.5,SRC-010
3853,Саҭбеи,275,25.5,SRC-010
3854,а-коммуни́ст,274,25.4,SRC-010
3855,а-қы́ҭсовет,274,25.4,SRC-010
3856,а-ҧы́за-ра,274,25.4,SRC-010
3857,а-ҽ·к-ра́,274,25.4,SRC-010
3858,а-ҿы́·с-ра,274,25.4,SRC-010
3859,а́-л·ха-ра,274,25.4,SRC-010
3860,а́из·н·ха-ра,274,25.4,SRC-010
3861,а́кциа,274,25.4,SRC-010
3862,Мураҭ,274,25.4,SRC-010
3863,а-бжьы́·х-ра,273,25.3,SRC-010
3864,а-у́сҧҟа,273,25.3,SRC-010
3865,а-ша́ҭа-ра,273,25.3,SRC-010
3866,а-ҟәба́са,273,25.3,SRC-010
3867,а-ҿаца́,273,25.3,SRC-010
3868,а́-л=ҧ,273,25.3,SRC-010
3869,а́-л=ҧсы́,273,25.3,SRC-010
3870,а́-цқьара,273,25.3,SRC-010
3871,Инал-иҧа,273,25.3,SRC-010
3872,Сандра,273,25.3,SRC-010
3873,а-мгәацәа́,272,25.2,SRC-010
3874,а-мҳа́ҵә,272,25.2,SRC-010
3875,а-р:бга-ра́,272,25.2,SRC-010
3876,а-ра́ҧ,272,25.2,SRC-010
3877,а-џы́р,272,25.2,SRC-010
3878,а-ҧшала́с,272,25.2,SRC-010
3879,а-ҵәы́мҕ,272,25.2,SRC-010
3880,а́-кра,272,25.2,SRC-010
3881,а́-ҳаҭа,272,25.2,SRC-010
3882,а́и·з·н·ха-ра,272,25.2,SRC-010
3883,аиҳа·ха-ра́,272,25.2,SRC-010
3884,дырҩа́гьых,272,25.2,SRC-010
3885,Қәаса,272,25.2,SRC-010
3886,Ҧачулиа,272,25.2,SRC-010
3887,ҩажәи́,272,25.2,SRC-010
3888,а-лага́ла,271,25.1,SRC-010
3889,а-маҕра́,271,25.1,SRC-010
3890,а́-маҕра,271,25.1,SRC-010
3891,а́из·р·га-ра,271,25.1,SRC-010
3892,а́хьӡ·ҵа-ра,271,25.1,SRC-010
3893,аа́·с-ра,271,25.1,SRC-010
3894,Адлеиба,271,25.1,SRC-010
3895,Ашәба,271,25.1,SRC-010
3896,рашәара́мза,271,25.1,SRC-010
3897,Туча,271,25.1,SRC-010
3898,а-гәы́ҩбара,270,25.0,SRC-010
3899,а-маио́р,270,25.0,SRC-010
3900,а-хьа́ҵра,270,25.0,SRC-010
3901,а́ҟыр-ҟырҳәа,270,25.0,SRC-010
3902,аа́·р:ха-ра,270,25.0,SRC-010
3903,ара́ҟагьы,270,25.0,SRC-010
3904,Галиа,270,25.0,SRC-010
3905,инарзынаҧшуа,270,25.0,SRC-010
3906,Ҧшьҟан,270,25.0,SRC-010
3907,а-гәахы́,269,24.9,SRC-010
3908,а-з·а́у·жь-ра,269,24.9,SRC-010
3909,а-комисса́р,269,24.9,SRC-010
3910,а-тра́ктор,269,24.9,SRC-010
3911,а́-хәша,269,24.9,SRC-010
3912,а́-ҽырба-ра,269,24.9,SRC-010
3913,а́ицә·ха-ра,269,24.9,SRC-010
3914,асҟатәи́,269,24.9,SRC-010
3915,дзаҟа́разаалак,269,24.9,SRC-010
3916,ҩы́нҩажәа,269,24.9,SRC-010
3917,а-ба́нк,268,24.9,SRC-010
3918,а-бы́рлаш,268,24.9,SRC-010
3919,а-р:ҩа́шьа-ра,268,24.9,SRC-010
3920,а-хаҿра́,268,24.9,SRC-010
3921,а-ҭҟьа́,268,24.9,SRC-010
3922,а-ҽ·а́·ҵ·х-ра,268,24.9,SRC-010
3923,а́-р:уаа-ра,268,24.9,SRC-010
3924,а́-хьамҭа,268,24.9,SRC-010
3925,а́-ҵа·хх-ра,268,24.9,SRC-010
3926,маншәа́ланы,268,24.9,SRC-010
3927,а-кәы́ба,267,24.8,SRC-010
3928,а-ҽ·а́·қә·к-ра,267,24.8,SRC-010
3929,а-ҿыҩа·ха-ра́,267,24.8,SRC-010
3930,а́-каҭа,267,24.8,SRC-010
3931,а́-ҵа·ҳәҳәа-ра,267,24.8,SRC-010
3932,се́идроу,267,24.8,SRC-010
3933,а-ҵла-ра́,266,24.7,SRC-010
3934,а́-ҧхасҭа·ха-ра,266,24.7,SRC-010
3935,Важьа,266,24.7,SRC-010
3936,лымка́ала,266,24.7,SRC-010
3937,ҩы́нтә-хнтә,266,24.7,SRC-010
3938,а-кәи́ц,265,24.6,SRC-010
3939,а-мандари́на,265,24.6,SRC-010
3940,а-на́·р:хь-ра,265,24.6,SRC-010
3941,а-р:ҳәаза-ра́,265,24.6,SRC-010
3942,а́-лтә,265,24.6,SRC-010
3943,а́иҕь·тә-ра,265,24.6,SRC-010
3944,Амқәаб,265,24.6,SRC-010
3945,ма́ҷымкәа,265,24.6,SRC-010
3946,а-гәа́р·ла-ра,264,24.5,SRC-010
3947,а-дива́н,264,24.5,SRC-010
3948,а-р:гәаҭе́и-ра,264,24.5,SRC-010
3949,а-хьа́·р:ҧш-ра,264,24.5,SRC-010
3950,а-ҧхьа́·ца-ра,264,24.5,SRC-010
3951,а-ҿаҧы́цтә,264,24.5,SRC-010
3952,а́-л·жж-ра,264,24.5,SRC-010
3953,зны́кгьы,264,24.5,SRC-010
3954,Мирон,264,24.5,SRC-010
3955,хланҵы́,264,24.5,SRC-010
3956,ца́с,264,24.5,SRC-010
3957,а-баҕәа́за,263,24.4,SRC-010
3958,а-бжьа́ратәи,263,24.4,SRC-010
3959,а-ҧарда́,263,24.4,SRC-010
3960,а-ҧса́ҵла,263,24.4,SRC-010
3961,а-ҩе́жь,263,24.4,SRC-010
3962,а́-уриа,263,24.4,SRC-010
3963,а́-шьҭа·р:хх-ра,263,24.4,SRC-010
3964,а́-ҵа·р:гыла-ра,263,24.4,SRC-010
3965,Грышьа,263,24.4,SRC-010
3966,Зиза,263,24.4,SRC-010
3967,такәы́,263,24.4,SRC-010
3968,а-вариа́нт,262,24.3,SRC-010
3969,а-ны́·шәа-ра,262,24.3,SRC-010
3970,а-шьапы́лампыл,262,24.3,SRC-010
3971,а-ҟады́џь,262,24.3,SRC-010
3972,а-ҭа́·р:с-ра,262,24.3,SRC-010
3973,а-ҵаура́,262,24.3,SRC-010
3974,а-ҿы́·р:ха-ра,262,24.3,SRC-010
3975,а́-хәаҧшҩы,262,24.3,SRC-010
3976,а́-ҭырқә,262,24.3,SRC-010
3977,Беигәаа,262,24.3,SRC-010
3978,ццакы́-ццакуа,262,24.3,SRC-010
3979,а-блаха́ҵ,261,24.2,SRC-010
3980,а-кала́ҭ,261,24.2,SRC-010
3981,а-ҧҳәы́сеиба,261,24.2,SRC-010
3982,а-ҽ·а·з·шәа-ра́,261,24.2,SRC-010
3983,а́-мчыда,261,24.2,SRC-010
3984,а́-цу,261,24.2,SRC-010
3985,а́-қәы·р:ҕәҕәа-ра,261,24.2,SRC-010
3986,азны́к,261,24.2,SRC-010
3987,Дадын,261,24.2,SRC-010
3988,дырҩе́гь,261,24.2,SRC-010
3989,Ҭамел,261,24.2,SRC-010
3990,а-ка·ҧса-заа-ра́,260,24.1,SRC-010
3991,а-хы́қә·гыла-заа-ра,260,24.1,SRC-010
3992,а-шәа́хсҭа,260,24.1,SRC-010
3993,а-ҭшәа-заа-ра́,260,24.1,SRC-010
3994,а-ҽы·р:хха-ра́,260,24.1,SRC-010
3995,а́-маҳә-ра,260,24.1,SRC-010
3996,а́-чаҧа,260,24.1,SRC-010
3997,акаде́мик,260,24.1,SRC-010
3998,акти́в,260,24.1,SRC-010
3999,изакәы́заалак,260,24.1,SRC-010
4000,Шьагә,260,24.1,SRC-010
4001,Ҵәыџьба,260,24.1,SRC-010
4002,а-бзы́цәашьа,259,24.0,SRC-010
4003,а-гәы́рҕьа,259,24.0,SRC-010
4004,а-з·кы́л·с-ра,259,24.0,SRC-010
4005,а-мпахьшьы́,259,24.0,SRC-010
4006,а-про́за,259,24.0,SRC-010
4007,а-р:ҩа-ра́,259,24.0,SRC-010
4008,а-ха́га·ха-ра,259,24.0,SRC-010
4009,а-хҭырҧа́,259,24.0,SRC-010
4010,а-ҟәа́ндара,259,24.0,SRC-010
4011,а́а·ццак-ра,259,24.0,SRC-010
4012,а́урым,259,24.0,SRC-010
4013,шәкы́,259,24.0,SRC-010
4014,а-ста́нциа,258,23.9,SRC-010
4015,а-фолькло́р,258,23.9,SRC-010
4016,а-ҭы́·ҧа-ра,258,23.9,SRC-010
4017,а́-мчхара,258,23.9,SRC-010
4018,а́-нкыд·ҵа-ра,258,23.9,SRC-010
4019,а́-қыџь-қыџь-ра,258,23.9,SRC-010
4020,а-ха́га,257,23.8,SRC-010
4021,а-ҩы́за-ра,257,23.8,SRC-010
4022,а-ҳәынҵәра́,257,23.8,SRC-010
4023,а́-нахьы·ҧш-ра,257,23.8,SRC-010
4024,а́-р:за-ра,257,23.8,SRC-010
4025,а́-ҭ·ха-ра,257,23.8,SRC-010
4026,а́-ҷкәынра,257,23.8,SRC-010
4027,а́иц·ца-ра,257,23.8,SRC-010
4028,Шкок,257,23.8,SRC-010
4029,ҽнак зны́,257,23.8,SRC-010
4030,а-гәа́ла·на·р:шәа-ра,256,23.7,SRC-010
4031,а-фестива́ль,256,23.7,SRC-010
4032,а-хы·р:т-ра́,256,23.7,SRC-010
4033,а-хьы·кәкәа-ра́,256,23.7,SRC-010
4034,а-цәарҭа́,256,23.7,SRC-010
4035,а-шьы́х,256,23.7,SRC-010
4036,а́-рҧызба,256,23.7,SRC-010
4037,а́-цәарҭа,256,23.7,SRC-010
4038,а́-ҟа-заа-ра=ны́-заа-ра,256,23.7,SRC-010
4039,а́из·ааигәа·ха-ра,256,23.7,SRC-010
4040,аба́нҭ,256,23.7,SRC-010
4041,заҟа́нтә,256,23.7,SRC-010
4042,маӡа́,256,23.7,SRC-010
4043,а-ба́за,255,23.6,SRC-010
4044,а-биле́ҭ,255,23.6,SRC-010
4045,а-з·гәду-ра́,255,23.6,SRC-010
4046,а-зы́·ҭа-ра,255,23.6,SRC-010
4047,а-ха́рҧ,255,23.6,SRC-010
4048,а-хҵәара́,255,23.6,SRC-010
4049,а-ҧха́·ҵа-ра,255,23.6,SRC-010
4050,а́-мацәыс-ра,255,23.6,SRC-010
4051,а́-нарха,255,23.6,SRC-010
4052,а́-рхынҳәра,255,23.6,SRC-010
4053,а́-уазыр-ра,255,23.6,SRC-010
4054,а́и·кә·р:ша-ра,255,23.6,SRC-010
4055,ахәҭа́кахьала,255,23.6,SRC-010
4056,е́гьирахь,255,23.6,SRC-010
4057,оо,255,23.6,SRC-010
4058,Сариа,255,23.6,SRC-010
4059,Шамиль,255,23.6,SRC-010
4060,а-р:кьа́ҿ-ра,254,23.6,SRC-010
4061,а-ҭа·хәы́ц-ра,254,23.6,SRC-010
4062,а-ҿ·шь-ра́,254,23.6,SRC-010
4063,а́-м·шәа-ра,254,23.6,SRC-010
4064,а́и·ха·гыла-заа-ра,254,23.6,SRC-010
4065,а́инаала,254,23.6,SRC-010
4066,а-бжьа·к-ра́,253,23.5,SRC-010
4067,а-гәы́=а́-ҧ,253,23.5,SRC-010
4068,а́-иаш,253,23.5,SRC-010
4069,а́закә-заа-ра,253,23.5,SRC-010
4070,Аублаатәыла,253,23.5,SRC-010
4071,на́нҳәамза,253,23.5,SRC-010
4072,хаа́ла,253,23.5,SRC-010
4073,хара́нтәи,253,23.5,SRC-010
4074,а-з·ҿлы́мҳа·ха-ра,252,23.4,SRC-010
4075,а-мазе́и,252,23.4,SRC-010
4076,а-на́·р:ха-ра,252,23.4,SRC-010
4077,а-хцәа́жәара,252,23.4,SRC-010
4078,а-ҽ·ша-ра́,252,23.4,SRC-010
4079,а́-зшьапык,252,23.4,SRC-010
4080,а́-ныҳәара,252,23.4,SRC-010
4081,а́-шәпа,252,23.4,SRC-010
4082,а́рҵәааҳәа,252,23.4,SRC-010
4083,ихьыҧшы́м,252,23.4,SRC-010
4084,а-бзара́,251,23.3,SRC-010
4085,а-хҵәаҩы́,251,23.3,SRC-010
4086,а́изгара,251,23.3,SRC-010
4087,а́рҕьажәҩа,251,23.3,SRC-010
4088,е́иҧшым,251,23.3,SRC-010
4089,Ешыра,251,23.3,SRC-010
4090,Зосим,251,23.3,SRC-010
4091,иадамзаргьы,251,23.3,SRC-010
4092,Осман,251,23.3,SRC-010
4093,Фуаҭ,251,23.3,SRC-010
4094,а-лаҧшы́қә·ҵа-ра,250,23.2,SRC-010
4095,а-на́ва·р:гыла-ра,250,23.2,SRC-010
4096,а-профе́ссор,250,23.2,SRC-010
4097,а-ха́тәра,250,23.2,SRC-010
4098,а-хы́ркәша·ха-ра,250,23.2,SRC-010
4099,а-цы́мхәрас,250,23.2,SRC-010
4100,а-цәы́·уадаҩ·ха-ра,250,23.2,SRC-010
4101,а-ҿ·шәа-ра́,250,23.2,SRC-010
4102,а́-ва·тәа-заа-ра,250,23.2,SRC-010
4103,а́-ҵәаа-ра,250,23.2,SRC-010
4104,а-да́гәа,249,23.1,SRC-010
4105,а-з·га́-заа-ра,249,23.1,SRC-010
4106,а-конфере́нциа,249,23.1,SRC-010
4107,а-мшы́н-ӡы,249,23.1,SRC-010
4108,а-ҧы·жәжәа-ра́,249,23.1,SRC-010
4109,а-ҿа·р:гы́ла-ра,249,23.1,SRC-010
4110,а́-фбатәи,249,23.1,SRC-010
4111,а́-хәшәтәра,249,23.1,SRC-010
4112,а́и·ҵәа-ра,249,23.1,SRC-010
4113,а́кьа,249,23.1,SRC-010
4114,аарҳәны́,249,23.1,SRC-010
4115,аҧхьагы́ла,249,23.1,SRC-010
4116,Аҩӡба,249,23.1,SRC-010
4117,Хыгә,249,23.1,SRC-010
4118,а-былра́,248,23.0,SRC-010
4119,а-ка́ба,248,23.0,SRC-010
4120,а-хы́·баа-ра,248,23.0,SRC-010
4121,а-хы́цә,248,23.0,SRC-010
4122,а-қьырсиа́нра,248,23.0,SRC-010
4123,а-ҧса́са,248,23.0,SRC-010
4124,а-ҭы́шәынтәалара,248,23.0,SRC-010
4125,а́-на·ҳә-ра,248,23.0,SRC-010
4126,а́-шьхыц,248,23.0,SRC-010
4127,а́-ҟажа-ра,248,23.0,SRC-010
4128,а́-ҵҟьа-заа-ра,248,23.0,SRC-010
4129,а́ил·р:каа-ра,248,23.0,SRC-010
4130,Арӡына,248,23.0,SRC-010
4131,иа́цу,248,23.0,SRC-010
4132,а-гәрага́,247,22.9,SRC-010
4133,а-згәа́ҭара,247,22.9,SRC-010
4134,а-кака́л,247,22.9,SRC-010
4135,а-мрагы́ларахьтәи,247,22.9,SRC-010
4136,а-хәа́џьа,247,22.9,SRC-010
4137,а-ҧҽы́ха,247,22.9,SRC-010
4138,а-ҽ·е́и·з·га-ра,247,22.9,SRC-010
4139,а́-р:хәмар-ра,247,22.9,SRC-010
4140,а́-р:шанха-ра,247,22.9,SRC-010
4141,а́дгьыл=жәҩан,247,22.9,SRC-010
4142,а́шәаҳәаҩ,247,22.9,SRC-010
4143,Ерцахә,247,22.9,SRC-010
4144,ра́ҧхьаӡагьы,247,22.9,SRC-010
4145,а-генера́л,246,22.8,SRC-010
4146,а-дуне́итә,246,22.8,SRC-010
4147,а-з·шь-ра́,246,22.8,SRC-010
4148,а-зы·шь-ра́,246,22.8,SRC-010
4149,а-на́ҩстәи,246,22.8,SRC-010
4150,а-социали́сттә,246,22.8,SRC-010
4151,а-цәы́·мҕ-ра,246,22.8,SRC-010
4152,а-ҭакра́,246,22.8,SRC-010
4153,а-ҵаҕа́,246,22.8,SRC-010
4154,а-ҿы́·ҵ-ра,246,22.8,SRC-010
4155,а́-даара,246,22.8,SRC-010
4156,а́-махәҭа,246,22.8,SRC-010
4157,а́-мҩах·га-ра,246,22.8,SRC-010
4158,а́-ц·х-ра,246,22.8,SRC-010
4159,а́-ц·шьа-заа-ра,246,22.8,SRC-010
4160,а́-ҿтәи,246,22.8,SRC-010
4161,Виачеслав,246,22.8,SRC-010
4162,Гиви,246,22.8,SRC-010
4163,Европатәи,246,22.8,SRC-010
4164,Мкан,246,22.8,SRC-010
4165,сасра́,246,22.8,SRC-010
4166,џьара́кыр,246,22.8,SRC-010
4167,ҧхынгәы́,246,22.8,SRC-010
4168,а-реги́он,245,22.7,SRC-010
4169,а-террито́риа,245,22.7,SRC-010
4170,а-ҭ·ҧаа-ра́,245,22.7,SRC-010
4171,а́-хәҧса,245,22.7,SRC-010
4172,а́и·аақә·тәа-ра,245,22.7,SRC-010
4173,а́и·л·р:каа-ра,245,22.7,SRC-010
4174,а́и·ха-ра,245,22.7,SRC-010
4175,а́ирыӡ,245,22.7,SRC-010
4176,а́иц·рашәа-ра,245,22.7,SRC-010
4177,уа́ҟагьы,245,22.7,SRC-010
4178,а-кри́тик,244,22.6,SRC-010
4179,а-шәа́га,244,22.6,SRC-010
4180,а-ҩна·тәа́-заа-ра,244,22.6,SRC-010
4181,а-ҳәы́-ҳәы,244,22.6,SRC-010
4182,а-ҿ·ҟьа-ра́,244,22.6,SRC-010
4183,а́-шәага,244,22.6,SRC-010
4184,а-гәа́ра-заа-ра,243,22.5,SRC-010
4185,а-з·аа́·хәа-ра,243,22.5,SRC-010
4186,а-хы́=а-ҵы́хәа,243,22.5,SRC-010
4187,а-шьа́уардын,243,22.5,SRC-010
4188,а-шәа́рҭа-ра,243,22.5,SRC-010
4189,а-ҧа́са,243,22.5,SRC-010
4190,а-ҧсҭа́заашьа,243,22.5,SRC-010
4191,а-ҭе́иҭҧш,243,22.5,SRC-010
4192,а́-гызмал,243,22.5,SRC-010
4193,а́-х=а-ҵы́хәа,243,22.5,SRC-010
4194,бжьҩы́,243,22.5,SRC-010
4195,и-а́ку,243,22.5,SRC-010
4196,и́аку,243,22.5,SRC-010
4197,Ибла,243,22.5,SRC-010
4198,Камыгә,243,22.5,SRC-010
4199,Хьудар,243,22.5,SRC-010
4200,Ҳаным,243,22.5,SRC-010
4201,а-зы́·ла-заа-ра,242,22.4,SRC-010
4202,а-каҵәа́ра,242,22.4,SRC-010
4203,а-фи́льм,242,22.4,SRC-010
4204,а-хкаа́ра,242,22.4,SRC-010
4205,а-ҿа·тәа-ра́,242,22.4,SRC-010
4206,а-ӡа́тә-ра,242,22.4,SRC-010
4207,а́-насыҧда,242,22.4,SRC-010
4208,а́илагара,242,22.4,SRC-010
4209,уа́нтәи,242,22.4,SRC-010
4210,а-бырфы́н,241,22.4,SRC-010
4211,а-з·хын·ҳә-ра́,241,22.4,SRC-010
4212,а-хәы́=а-жьы́,241,22.4,SRC-010
4213,а-хәы́=а́-жь,241,22.4,SRC-010
4214,а́-хә=а-жьы́,241,22.4,SRC-010
4215,а́-хә=а́-жь,241,22.4,SRC-010
4216,а́-ҵ·ҧраа-ра,241,22.4,SRC-010
4217,а́и·ҵа·гыла-ра,241,22.4,SRC-010
4218,а́и·ҵа·с-ра,241,22.4,SRC-010
4219,Алиса,241,22.4,SRC-010
4220,загьы́,241,22.4,SRC-010
4221,ма́ҷӡак,241,22.4,SRC-010
4222,шьыжьымҭа́н,241,22.4,SRC-010
4223,а-цуҭа́,240,22.3,SRC-010
4224,а-ҟьа́ла,240,22.3,SRC-010
4225,а-ҽы·р:х-ра́,240,22.3,SRC-010
4226,а-ҿкы́,240,22.3,SRC-010
4227,а́-мр,240,22.3,SRC-010
4228,а́-шьҭа·с-ра,240,22.3,SRC-010
4229,зегьы́нџьара,240,22.3,SRC-010
4230,инеиҧынкы́ланы,240,22.3,SRC-010
4231,Ламара,240,22.3,SRC-010
4232,а-тәы́·ха-ра,239,22.2,SRC-010
4233,а-цәы́·лаша-ра,239,22.2,SRC-010
4234,а-ҟәры́шь,239,22.2,SRC-010
4235,а-ҩры́,239,22.2,SRC-010
4236,а́-ла·р:тәа-ра,239,22.2,SRC-010
4237,а́-ршаҳаҭга,239,22.2,SRC-010
4238,Еснаҭ,239,22.2,SRC-010
4239,а-гәаҭа́н,238,22.1,SRC-010
4240,а-гәырҕьаҿҳәа́ша,238,22.1,SRC-010
4241,а-зы́·р:ҳәа-ра,238,22.1,SRC-010
4242,а-зы́·қә-заа-ра,238,22.1,SRC-010
4243,а-поли́тик,238,22.1,SRC-010
4244,а-раҳа́ҭ,238,22.1,SRC-010
4245,а-цә·це́и-ра,238,22.1,SRC-010
4246,а-цәы·це́и-ра,238,22.1,SRC-010
4247,а-цәы́·ҟа-заа-ра,238,22.1,SRC-010
4248,а-џьы́нџь,238,22.1,SRC-010
4249,а-ҭа·ӡа-ра́,238,22.1,SRC-010
4250,а́-ц·р:ҕыз-ра,238,22.1,SRC-010
4251,а́-қәы·ҩ-ра,238,22.1,SRC-010
4252,а́гәырқьҳәа,238,22.1,SRC-010
4253,Еқәыҧ,238,22.1,SRC-010
4254,Ламшьаҵә,238,22.1,SRC-010
4255,а-бнала́,237,22.0,SRC-010
4256,а-гача́·к-ра,237,22.0,SRC-010
4257,а-зы́·раз·ха-ра,237,22.0,SRC-010
4258,а-нагәҭа́·с-ра,237,22.0,SRC-010
4259,а-уарҳа́л,237,22.0,SRC-010
4260,а-уахьа́д,237,22.0,SRC-010
4261,а-францы́з,237,22.0,SRC-010
4262,а́-хага·ха-ра,237,22.0,SRC-010
4263,а́-қә·ӡ-ра,237,22.0,SRC-010
4264,а́илкаа·ха-ра,237,22.0,SRC-010
4265,а́ҩсҭаацәа,237,22.0,SRC-010
4266,еилырганы́,237,22.0,SRC-010
4267,Марыхә,237,22.0,SRC-010
4268,а-гәарбжьа́ра,236,21.9,SRC-010
4269,а-ҕьы́рак,236,21.9,SRC-010
4270,а-ҳәа́ха,236,21.9,SRC-010
4271,а́-ла·гьежь-ра,236,21.9,SRC-010
4272,а́-мҵа·р:гыла-ра,236,21.9,SRC-010
4273,а́-насҭха-ра,236,21.9,SRC-010
4274,Ешба,236,21.9,SRC-010
4275,иа́акәыршаны,236,21.9,SRC-010
4276,Кәтол,236,21.9,SRC-010
4277,Леуан,236,21.9,SRC-010
4278,а-ка́др,235,21.8,SRC-010
4279,а-ка́ра·ха-ра,235,21.8,SRC-010
4280,а-капе́и,235,21.8,SRC-010
4281,а-у́ҕә,235,21.8,SRC-010
4282,а-ҕье́ҩ,235,21.8,SRC-010
4283,а-ҟырҟы́,235,21.8,SRC-010
4284,а-ҧсынҵры́,235,21.8,SRC-010
4285,а-ҩнра́,235,21.8,SRC-010
4286,а-ҽы́ҭ,235,21.8,SRC-010
4287,а́-рхәара,235,21.8,SRC-010
4288,а́-чараз-ра,235,21.8,SRC-010
4289,а́-шь·х-ра,235,21.8,SRC-010
4290,а́-ҟәшәа-ра,235,21.8,SRC-010
4291,а́иба·р:х-ра,235,21.8,SRC-010
4292,а́ила·га-заа-ра,235,21.8,SRC-010
4293,Маан,235,21.8,SRC-010
4294,Ноурыз,235,21.8,SRC-010
4295,ҽакы́,235,21.8,SRC-010
4296,а-библиоте́ка,234,21.7,SRC-010
4297,а-кы́д·гыла-ра,234,21.7,SRC-010
4298,а-лах-ҿы́х·ха-ра,234,21.7,SRC-010
4299,а-х·хәы́ц-ра,234,21.7,SRC-010
4300,а-ҿаҧа́ра,234,21.7,SRC-010
4301,а-ӡы́блара,234,21.7,SRC-010
4302,а́аҭгылара,234,21.7,SRC-010
4303,Аабыџь,234,21.7,SRC-010
4304,ара́б,234,21.7,SRC-010
4305,Нусреҭ,234,21.7,SRC-010
4306,П.,234,21.7,SRC-010
4307,а-з·р:и-ра́,233,21.6,SRC-010
4308,а-з·р:и́-ра,233,21.6,SRC-010
4309,а-зы·р:и-ра́,233,21.6,SRC-010
4310,а-зы·р:и́-ра,233,21.6,SRC-010
4311,а-тҟәа́ц-ра,233,21.6,SRC-010
4312,а-хша́,233,21.6,SRC-010
4313,а-ҩна·к-ра́,233,21.6,SRC-010
4314,а-ҽҵы́с,233,21.6,SRC-010
4315,а́-зы·р:ха-ра,233,21.6,SRC-010
4316,а́-р:р-ра,233,21.6,SRC-010
4317,а́-хьшәашәара,233,21.6,SRC-010
4318,а́-шәиҧхьыӡ,233,21.6,SRC-010
4319,а́бра,233,21.6,SRC-010
4320,а́и·га-заа-ра,233,21.6,SRC-010
4321,а́и·кә·ша-ра,233,21.6,SRC-010
4322,а́и·хь·шь-ра,233,21.6,SRC-010
4323,а́фырҳәа,233,21.6,SRC-010
4324,аа́ва·ла-ра,233,21.6,SRC-010
4325,Аҳмыҭбеи,233,21.6,SRC-010
4326,е́иҕьны,233,21.6,SRC-010
4327,зқьҩы́,233,21.6,SRC-010
4328,на́нҳәа,233,21.6,SRC-010
4329,Темурович,233,21.6,SRC-010
4330,а-гәы́цә,232,21.5,SRC-010
4331,а-диа́спора,232,21.5,SRC-010
4332,а-залы́мдара,232,21.5,SRC-010
4333,а-леитена́нт,232,21.5,SRC-010
4334,а-нове́лла,232,21.5,SRC-010
4335,а-ны́қә·гыла-ра,232,21.5,SRC-010
4336,а-ха́ц,232,21.5,SRC-010
4337,а-шра́,232,21.5,SRC-010
4338,а-ҭа́мзаара,232,21.5,SRC-010
4339,а-ҽа́н,232,21.5,SRC-010
4340,а́-мзаҿа,232,21.5,SRC-010
4341,а́-мшьа,232,21.5,SRC-010
4342,а́-ҩадатәи,232,21.5,SRC-010
4343,ара́хьгьы,232,21.5,SRC-010
4344,аҧ·гы́ла-ра,232,21.5,SRC-010
4345,Зина,232,21.5,SRC-010
4346,а-кәырша́,231,21.4,SRC-010
4347,а-фа́ра,231,21.4,SRC-010
4348,а-ҧсы́ҽ,231,21.4,SRC-010
4349,а-ҭбаа-ҭы́цә,231,21.4,SRC-010
4350,а́-фара,231,21.4,SRC-010
4351,а́-ц·кәаша-ра,231,21.4,SRC-010
4352,а́-ҕыз-ра,231,21.4,SRC-010
4353,еимлагәа́,231,21.4,SRC-010
4354,зны́кыр,231,21.4,SRC-010
4355,Сима,231,21.4,SRC-010
4356,а-гәа́хәа,230,21.3,SRC-010
4357,а-з·це́и-ра,230,21.3,SRC-010
4358,а-зы·це́и-ра,230,21.3,SRC-010
4359,а-кино́,230,21.3,SRC-010
4360,а-макәа́н,230,21.3,SRC-010
4361,а-о́бласт,230,21.3,SRC-010
4362,а-уаҕе́имшхара,230,21.3,SRC-010
4363,а-шьхын·ҧсы́ла-ра,230,21.3,SRC-010
4364,а́-бзамыҟә,230,21.3,SRC-010
4365,Шьына,230,21.3,SRC-010
4366,а-ма́гә,229,21.2,SRC-010
4367,а-ха́·шшаа-ра,229,21.2,SRC-010
4368,а-ҩба́·тә-ра,229,21.2,SRC-010
4369,а́-каҷҷа-ра,229,21.2,SRC-010
4370,а́-шәи,229,21.2,SRC-010
4371,а́агәыд·кыла-ра,229,21.2,SRC-010
4372,а́из·ҽ·га-ра,229,21.2,SRC-010
